IP,H,R,ER,BB,SO,HR,BF,AB,NP,player_id,team,game_id,date
0.333,0,0,0,0,0,0,1,1,3,76430,home,177,20250502
6.0,2,1,0,3,2,0,22,16,82,55239,away,178,20250502
0.667,3,1,1,0,1,0,5,5,25,67266,away,178,20250502
0.333,0,0,0,0,0,0,1,1,5,66291,away,178,20250502
0.0,2,3,3,1,0,0,3,2,15,72523,away,178,20250502
1.0,2,1,1,0,1,1,5,5,14,68249,away,178,20250502
6.0,5,2,0,3,5,0,27,24,109,53375,home,178,20250502
0.667,0,0,0,1,0,0,3,2,14,62360,home,178,20250502
1.333,1,0,0,0,0,0,4,4,11,53455,home,178,20250502
1.0,0,0,0,0,1,0,3,3,11,65062,home,178,20250502
5.667,6,1,1,2,6,1,25,22,100,55322,away,179,20250502
1.333,1,0,0,1,1,0,5,4,17,53301,away,179,20250502
0.0,1,2,2,2,0,1,3,1,11,55396,away,179,20250502
0.667,0,0,0,1,0,0,3,2,11,67116,away,179,20250502
1.333,1,0,0,0,0,0,4,4,15,52330,away,179,20250502
6.0,16,5,3,2,6,0,35,32,103,64001,home,179,20250502
1.0,1,0,0,0,0,0,4,4,13,54063,home,179,20250502
1.0,0,0,0,2,1,0,5,3,23,68896,home,179,20250502
1.0,0,0,0,0,1,0,3,3,12,65048,home,179,20250502
5.0,4,2,2,3,3,0,21,18,85,65056,away,180,20250502
0.333,0,0,0,0,0,0,1,1,2,65769,away,180,20250502
1.667,1,0,0,0,0,0,6,6,21,67703,away,180,20250502
1.0,0,0,0,1,2,0,4,3,16,61666,away,180,20250502
1.0,0,0,0,1,0,0,5,3,11,53754,away,180,20250502
0.333,1,0,0,0,0,0,2,2,7,63765,away,180,20250502
0.333,0,0,0,1,0,0,2,1,7,54768,away,180,20250502
1.333,0,0,0,1,3,0,5,4,26,55743,away,180,20250502
6.0,4,2,2,1,8,1,23,22,92,55633,home,180,20250502
1.0,1,0,0,1,0,0,4,3,23,66609,home,180,20250502
1.0,1,0,0,1,1,0,5,4,20,63342,home,180,20250502
2.0,1,0,0,0,3,0,7,7,34,50662,home,180,20250502
0.0,1,1,1,0,0,1,1,1,4,62754,home,180,20250502
1.0,0,0,0,0,1,0,3,3,10,52639,home,180,20250502
6.0,6,4,0,1,7,0,26,25,105,77829,away,182,20250503
1.0,0,0,0,0,0,0,3,3,13,68092,away,182,20250503
1.0,1,0,0,0,0,0,4,4,16,54803,away,182,20250503
6.0,4,1,1,3,3,0,22,19,88,61101,home,182,20250503
0.333,1,0,0,2,0,0,4,2,15,75867,home,182,20250503
1.667,1,0,0,0,0,0,4,4,12,77263,home,182,20250503
1.0,1,0,0,0,2,0,4,4,12,63950,home,182,20250503
1.667,4,3,3,1,1,0,10,9,44,68902,away,183,20250503
1.667,4,1,1,0,0,1,8,8,28,52992,away,183,20250503
2.667,2,0,0,0,1,0,10,10,31,54904,away,183,20250503
1.0,0,0,0,0,0,0,3,3,11,64995,away,183,20250503
1.0,1,0,0,0,1,0,5,5,17,67954,away,183,20250503
1.0,0,0,0,0,0,0,3,3,12,65949,away,183,20250503
3.0,7,4,4,1,1,1,16,15,51,69594,home,183,20250503
2.0,2,2,2,2,1,1,9,7,39,65522,home,183,20250503
2.0,5,3,3,1,4,0,12,11,42,76430,home,183,20250503
2.0,5,4,4,1,2,0,12,11,37,55568,home,183,20250503
7.0,3,1,1,2,6,0,25,23,100,51264,away,184,20250503
1.0,0,0,0,0,3,0,3,3,12,52206,away,184,20250503
1.0,1,0,0,0,1,0,4,4,17,55267,away,184,20250503
5.333,7,4,4,1,4,1,24,23,99,54443,home,184,20250503
0.333,1,1,1,0,1,0,2,2,11,60146,home,184,20250503
0.667,2,1,1,1,2,0,5,4,28,50464,home,184,20250503
1.667,0,0,0,0,2,0,5,5,16,54404,home,184,20250503
1.0,0,0,0,1,2,0,4,3,15,68415,home,184,20250503
4.333,9,8,8,5,4,0,27,22,94,64350,away,185,20250503
0.667,1,0,0,0,0,0,3,3,15,67828,away,185,20250503
1.0,1,0,0,1,0,0,5,4,17,55301,away,185,20250503
1.0,2,1,1,1,1,0,6,5,29,50036,away,185,20250503
1.0,0,0,0,1,0,0,4,3,17,55300,away,185,20250503
6.0,4,0,0,3,5,0,24,21,94,50859,home,185,20250503
1.0,2,0,0,0,1,0,5,5,23,73117,home,185,20250503
1.0,0,0,0,0,1,0,3,3,12,79140,home,185,20250503
1.0,0,0,0,0,0,0,3,3,9,65060,home,185,20250503
4.0,5,7,7,8,2,2,21,13,98,60841,away,186,20250504
1.0,2,2,2,2,0,0,7,5,22,50812,away,186,20250504
2.667,2,3,3,4,1,1,14,10,53,54803,away,186,20250504
0.333,0,0,0,0,0,0,1,1,2,51867,away,186,20250504
6.0,5,3,3,1,2,1,24,23,87,55138,home,186,20250504
1.0,0,0,0,1,0,0,4,3,15,63145,home,186,20250504
1.0,1,0,0,0,1,0,3,3,9,55167,home,186,20250504
1.0,1,1,1,0,1,1,4,4,12,68159,home,186,20250504
3.0,4,4,4,3,0,0,16,13,68,52995,away,187,20250504
2.333,4,2,2,1,0,0,11,9,32,68928,away,187,20250504
0.667,1,0,0,0,0,0,3,3,7,69969,away,187,20250504
1.0,1,0,0,0,0,0,4,4,14,64995,away,187,20250504
1.0,0,0,0,0,0,0,3,3,10,64580,away,187,20250504
1.0,0,0,0,0,1,0,3,3,11,65949,away,187,20250504
5.333,7,5,5,3,3,2,26,23,100,52528,home,187,20250504
1.0,1,2,2,1,1,0,5,4,21,63543,home,187,20250504
0.333,2,1,1,0,1,1,3,3,15,68242,home,187,20250504
1.333,2,1,1,0,0,0,6,6,27,54537,home,187,20250504
0.333,1,0,0,1,1,0,3,2,12,51546,home,187,20250504
0.667,0,0,0,1,2,0,3,2,15,51594,home,187,20250504
3.333,5,5,5,2,1,3,16,13,57,53259,away,188,20250504
1.667,1,0,0,1,1,0,7,6,26,55267,away,188,20250504
1.0,1,0,0,1,0,0,4,3,15,67266,away,188,20250504
1.0,0,0,0,1,0,0,3,2,14,72523,away,188,20250504
1.0,0,0,0,0,0,0,3,3,13,68249,away,188,20250504
1.0,1,1,1,0,2,0,4,4,16,54263,away,188,20250504
1.0,3,4,4,2,0,0,7,5,23,54467,home,188,20250504
2.0,5,2,2,0,1,0,11,10,35,60146,home,188,20250504
1.0,3,2,2,0,1,1,6,6,26,55455,home,188,20250504
1.667,2,2,2,2,1,0,9,7,47,54404,home,188,20250504
3.333,2,1,1,0,2,1,12,12,40,50464,home,188,20250504
3.667,3,1,1,3,2,0,16,13,49,66018,away,189,20250504
0.667,1,2,2,2,0,0,5,3,22,52395,away,189,20250504
1.667,2,0,0,0,2,0,6,6,18,67116,away,189,20250504
0.667,0,1,1,1,0,0,3,2,17,55396,away,189,20250504
1.333,2,1,1,0,2,1,5,5,16,53301,away,189,20250504
6.0,5,4,4,2,5,0,25,23,94,69032,home,189,20250504
1.0,1,0,0,0,0,0,4,4,10,65048,home,189,20250504
1.0,0,0,0,0,2,0,4,4,19,69041,home,189,20250504
1.0,1,0,0,0,2,0,3,3,12,52060,home,189,20250504
7.0,2,1,0,2,5,0,25,23,101,55730,away,190,20250504
1.0,0,0,0,0,2,0,3,3,12,61666,away,190,20250504
1.0,1,0,0,0,2,0,4,4,17,53754,away,190,20250504
7.0,3,1,1,3,10,0,27,24,101,54640,home,190,20250504
0.667,3,2,2,1,1,0,6,4,19,63342,home,190,20250504
0.333,0,0,0,0,0,0,0,0,2,65665,home,190,20250504
1.0,0,0,0,1,0,0,4,3,16,52639,home,190,20250504
6.0,8,4,4,0,5,1,26,26,99,51111,away,191,20250505
0.667,0,0,0,1,0,0,3,2,12,61145,away,191,20250505
0.667,2,1,1,1,0,0,5,4,23,65109,away,191,20250505
0.667,0,0,0,2,0,0,4,1,20,63145,away,191,20250505
6.0,4,1,1,4,5,0,24,19,76,55257,home,191,20250505
0.667,1,1,1,1,1,0,4,3,20,67266,home,191,20250505
1.333,1,0,0,0,1,0,5,5,15,52206,home,191,20250505
1.0,1,0,0,0,2,0,4,4,18,54263,home,191,20250505
8.0,3,1,1,1,3,0,26,25,90,55855,away,192,20250505
1.0,0,0,0,0,1,0,3,3,9,53892,away,192,20250505
5.0,7,6,6,2,6,1,24,21,89,52530,home,192,20250505
3.0,2,1,1,1,1,0,12,11,41,65522,home,192,20250505
1.0,1,0,0,0,1,0,4,4,16,51546,home,192,20250505
7.0,3,0,0,2,3,0,26,24,95,55912,away,193,20250505
1.0,3,2,2,0,0,1,6,6,25,52992,away,193,20250505
1.0,1,0,0,0,2,0,4,4,17,67954,away,193,20250505
5.0,5,2,2,0,0,0,19,19,60,64768,home,193,20250505
1.0,0,0,0,0,1,0,3,3,12,54063,home,193,20250505
1.0,0,0,0,0,1,0,3,3,12,73117,home,193,20250505
0.333,2,2,2,0,0,0,3,3,14,65060,home,193,20250505
0.0,1,1,1,0,0,0,1,1,4,65048,home,193,20250505
0.667,2,1,1,0,0,0,4,3,11,68896,home,193,20250505
1.0,0,0,0,0,0,0,3,3,8,79140,home,193,20250505
6.0,5,1,1,2,5,0,24,22,96,77637,away,194,20250505
2.0,1,0,0,0,2,0,7,7,24,76225,away,194,20250505
1.0,1,0,0,0,2,0,4,4,19,68619,away,194,20250505
3.0,6,6,6,4,4,0,19,15,77,54319,home,194,20250505
1.0,1,1,1,2,0,0,6,4,20,76118,home,194,20250505
1.0,0,0,0,0,0,0,3,3,20,54362,home,194,20250505
1.0,6,6,6,1,1,1,10,8,34,52395,home,194,20250505
2.0,1,0,0,1,2,0,8,7,33,55300,home,194,20250505
1.0,1,0,0,0,1,0,4,4,16,55301,home,194,20250505
6.333,6,2,2,1,8,1,26,24,92,65320,away,195,20250505
0.667,0,0,0,0,0,0,2,2,4,53455,away,195,20250505
1.0,3,1,1,0,0,0,6,6,24,77446,away,195,20250505
7.0,3,1,1,1,5,1,23,22,107,54755,home,195,20250505
1.0,1,0,0,0,2,0,4,4,17,67703,home,195,20250505
1.0,1,0,0,0,1,0,4,4,16,53754,home,195,20250505
7.0,4,1,1,0,5,0,24,24,96,55146,away,196,20250506
1.0,1,0,0,0,0,0,4,4,23,75867,away,196,20250506
1.0,1,0,0,1,1,0,5,4,19,63950,away,196,20250506
5.0,6,5,5,1,3,2,22,19,89,67263,home,196,20250506
1.0,1,0,0,0,1,0,4,3,18,66291,home,196,20250506
1.0,0,0,0,0,2,0,3,3,12,72523,home,196,20250506
1.0,1,0,0,0,0,0,4,4,16,68249,home,196,20250506
1.0,1,0,0,1,1,0,5,4,25,68200,home,196,20250506
3.333,5,4,3,1,2,1,16,14,69,62869,away,197,20250506
1.0,2,2,2,1,0,1,5,4,18,51867,away,197,20250506
1.667,0,0,0,1,2,0,6,5,26,50812,away,197,20250506
1.0,0,0,0,0,0,0,3,3,11,68092,away,197,20250506
1.0,0,0,0,1,1,0,4,3,26,54802,away,197,20250506
7.0,2,0,0,4,7,0,26,22,96,64021,home,197,20250506
1.0,0,0,0,0,0,0,3,3,11,54537,home,197,20250506
1.0,1,0,0,0,2,0,4,4,17,76430,home,197,20250506
6.0,7,1,1,0,9,0,24,24,98,55903,away,198,20250506
1.0,1,1,1,0,1,0,4,4,18,64580,away,198,20250506
0.667,2,1,1,1,1,0,5,4,23,64995,away,198,20250506
1.333,1,0,0,0,0,0,4,4,13,65949,away,198,20250506
4.333,7,3,3,2,3,1,22,20,92,54354,home,198,20250506
1.667,1,0,0,0,0,0,6,6,19,73117,home,198,20250506
1.0,1,1,1,1,0,1,5,4,15,65048,home,198,20250506
1.0,0,0,0,0,0,0,3,3,16,68896,home,198,20250506
0.333,2,2,1,0,0,0,4,3,14,69041,home,198,20250506
0.667,0,0,0,1,0,0,2,1,6,79140,home,198,20250506
6.0,4,3,3,3,5,0,25,22,93,69745,away,199,20250506
0.333,1,0,0,0,1,0,2,2,7,66609,away,199,20250506
0.667,0,0,0,0,0,0,1,1,2,65665,away,199,20250506
1.0,2,0,0,0,0,0,5,5,15,63342,away,199,20250506
1.0,0,0,0,0,2,0,3,3,11,50662,away,199,20250506
5.0,4,3,3,4,2,0,21,16,78,69360,home,199,20250506
0.667,1,0,0,2,0,0,4,2,15,54362,home,199,20250506
1.333,2,0,0,1,1,0,7,6,28,67116,home,199,20250506
0.0,2,2,2,1,0,0,3,2,16,53301,home,199,20250506
1.0,0,0,0,0,2,0,3,3,15,55396,home,199,20250506
1.0,0,0,0,0,0,0,4,4,13,55301,home,199,20250506
6.0,7,3,3,1,3,0,26,24,97,69446,away,200,20250506
1.0,1,0,0,0,0,0,3,3,12,65062,away,200,20250506
1.0,1,0,0,0,2,0,3,3,17,55455,away,200,20250506
5.0,4,1,1,4,6,0,23,19,85,76715,home,200,20250506
1.0,1,0,0,1,0,0,5,4,26,67703,home,200,20250506
0.333,0,0,0,1,0,0,2,1,10,65769,home,200,20250506
1.333,0,0,0,1,0,0,5,4,21,55743,home,200,20250506
0.333,0,0,0,0,1,0,1,1,6,54768,home,200,20250506
1.0,1,0,0,0,1,0,4,4,18,61666,home,200,20250506
4.0,3,1,1,1,4,0,16,15,57,68419,away,201,20250507
1.0,0,0,0,0,0,0,3,3,12,75867,away,201,20250507
0.0,3,4,4,1,0,0,4,3,12,53139,away,201,20250507
1.0,1,0,0,2,1,0,6,4,23,77263,away,201,20250507
2.0,1,0,0,2,2,0,8,6,31,55167,away,201,20250507
7.0,5,2,2,1,7,0,27,26,96,55239,home,201,20250507
0.333,1,0,0,0,0,0,2,2,10,72523,home,201,20250507
0.333,0,0,0,1,1,0,2,1,5,52206,home,201,20250507
1.333,0,0,0,2,1,0,5,3,23,54263,home,201,20250507
2.333,6,5,5,2,1,1,14,11,46,53898,away,202,20250507
0.667,2,0,0,1,1,0,5,4,15,53892,away,202,20250507
1.0,0,0,0,0,1,0,3,3,15,50812,away,202,20250507
1.0,1,0,0,0,1,0,4,4,15,68043,away,202,20250507
1.0,0,0,0,0,1,0,3,3,12,73211,away,202,20250507
1.0,3,1,1,0,1,0,6,5,18,68092,away,202,20250507
1.0,1,0,0,0,2,0,4,4,24,51897,away,202,20250507
7.667,5,1,1,1,9,0,26,25,100,55536,home,202,20250507
0.333,1,1,0,1,0,0,3,2,13,63543,home,202,20250507
1.0,1,0,0,0,1,0,3,3,9,68242,home,202,20250507
5.0,3,1,1,0,5,1,18,18,71,53973,away,203,20250507
0.333,2,0,0,1,1,0,4,3,24,54904,away,203,20250507
0.667,0,0,0,0,0,0,1,1,8,67954,away,203,20250507
2.0,3,1,1,0,0,1,9,9,31,69969,away,203,20250507
1.0,0,0,0,0,0,0,3,3,11,68928,away,203,20250507
4.667,6,6,6,5,5,1,25,19,92,50030,home,203,20250507
1.333,0,0,0,1,1,0,5,4,18,54063,home,203,20250507
2.0,3,2,2,0,0,0,8,7,29,68896,home,203,20250507
1.0,4,4,3,1,0,1,8,7,37,79140,home,203,20250507
5.0,2,1,1,1,4,0,18,16,70,52641,away,204,20250507
0.333,1,1,1,0,0,1,2,2,7,65665,away,204,20250507
1.667,2,1,1,0,3,0,7,7,30,66609,away,204,20250507
0.0,0,2,2,2,0,0,2,0,9,52639,away,204,20250507
0.333,3,3,3,0,0,1,4,4,9,76225,away,204,20250507
0.333,0,2,2,2,1,0,3,1,18,63342,away,204,20250507
0.333,1,1,1,1,0,0,3,2,14,50662,away,204,20250507
5.333,6,5,4,4,5,0,27,23,108,55322,home,204,20250507
0.667,1,0,0,1,0,0,3,2,13,55301,home,204,20250507
1.0,0,0,0,0,1,0,3,3,16,76118,home,204,20250507
0.0,1,2,2,1,0,0,2,1,5,54368,home,204,20250507
0.0,0,2,2,2,0,0,2,0,8,55300,home,204,20250507
1.0,2,1,1,1,0,0,6,5,24,55396,home,204,20250507
1.0,0,0,0,1,1,0,3,2,18,52330,home,204,20250507
3.0,6,4,4,2,1,1,17,15,65,51454,away,205,20250507
0.667,1,0,0,1,1,0,5,2,14,50464,away,205,20250507
1.333,0,0,0,0,1,0,4,4,14,62360,away,205,20250507
1.0,0,0,0,0,2,0,3,3,12,55455,away,205,20250507
0.667,1,3,3,2,2,0,5,3,27,53455,away,205,20250507
0.333,3,3,3,0,0,1,4,4,17,65062,away,205,20250507
1.0,2,0,0,0,1,0,5,5,12,63960,away,205,20250507
6.0,6,2,2,4,8,0,27,22,105,52701,home,205,20250507
0.0,0,0,0,1,0,0,1,0,7,54768,home,205,20250507
0.333,1,0,0,0,0,0,2,2,9,63765,home,205,20250507
1.667,0,0,0,1,1,0,6,5,24,65769,home,205,20250507
0.0,3,4,4,1,0,1,4,3,18,50711,home,205,20250507
1.0,0,0,0,0,1,0,3,3,11,53754,home,205,20250507
3.667,5,4,4,2,2,4,18,16,69,65056,away,210,20250509
1.0,2,0,0,2,0,0,6,4,21,54768,away,210,20250509
1.333,0,0,0,0,3,0,4,4,21,63765,away,210,20250509
1.0,2,0,0,1,0,0,5,4,19,67703,away,210,20250509
1.0,0,0,0,1,0,0,4,2,15,61666,away,210,20250509
1.0,1,1,1,0,1,1,4,4,11,53754,away,210,20250509
6.0,5,2,2,2,8,1,25,23,95,64350,home,210,20250509
0.0,3,2,2,0,0,0,3,3,14,67116,home,210,20250509
1.333,1,0,0,1,0,0,6,4,25,55396,home,210,20250509
1.333,2,2,2,0,1,1,6,6,19,52330,home,210,20250509
0.333,2,1,1,0,1,0,3,3,15,55301,home,210,20250509
6.0,3,1,1,2,9,1,23,21,110,55730,away,211,20250510
1.667,1,0,0,0,2,0,6,6,21,67703,away,211,20250510
0.333,0,0,0,0,1,0,1,1,5,65769,away,211,20250510
1.0,0,0,0,0,0,0,3,3,15,55743,away,211,20250510
3.0,5,2,2,2,1,0,16,13,51,66018,home,211,20250510
0.0,0,2,2,2,0,0,2,0,11,54363,home,211,20250510
0.333,1,1,1,0,1,0,2,2,8,54362,home,211,20250510
4.667,7,2,2,1,3,0,21,19,68,54368,home,211,20250510
1.0,3,2,2,0,2,0,6,6,21,76118,home,211,20250510
6.0,6,3,3,2,6,0,26,23,104,67143,away,214,20250510
1.0,1,0,0,1,1,0,4,3,21,75867,away,214,20250510
1.0,1,1,1,0,2,1,4,4,21,53139,away,214,20250510
1.0,0,0,0,0,0,0,3,3,14,63950,away,214,20250510
6.667,10,5,5,2,2,1,30,26,103,53375,home,214,20250510
1.333,2,0,0,1,1,0,7,6,32,55455,home,214,20250510
1.0,1,0,0,1,0,0,4,3,13,50464,home,214,20250510
6.0,2,1,0,5,5,0,25,20,92,61101,away,219,20250510
1.0,0,0,0,1,1,0,4,3,14,77263,away,219,20250510
0.0,1,0,0,0,0,0,1,1,8,55167,away,219,20250510
1.0,0,0,0,0,0,0,3,3,20,75867,away,219,20250510
1.0,1,0,0,1,2,0,5,4,16,63950,away,219,20250510
4.333,7,4,4,3,4,1,23,19,103,54443,home,219,20250510
1.667,0,0,0,1,3,0,6,5,29,62360,home,219,20250510
1.0,0,0,0,0,2,0,3,3,21,77446,home,219,20250510
2.0,1,0,0,1,3,0,8,7,42,50441,home,219,20250510
6.0,8,3,3,0,1,1,25,25,98,68902,away,216,20250510
0.0,0,0,0,1,0,0,1,0,7,54904,away,216,20250510
0.667,0,0,0,1,1,0,3,2,11,67954,away,216,20250510
0.667,1,2,0,2,1,0,6,3,20,64995,away,216,20250510
1.667,1,1,1,2,0,1,8,6,28,65949,away,216,20250510
5.0,3,2,2,1,3,1,19,18,94,51264,home,216,20250510
0.333,1,1,1,1,0,0,3,2,11,66291,home,216,20250510
0.333,0,0,0,0,0,0,1,1,1,72523,home,216,20250510
1.333,1,0,0,0,2,0,5,5,16,67266,home,216,20250510
1.0,2,1,1,0,1,0,4,4,10,52206,home,216,20250510
1.0,2,2,2,0,1,1,5,5,17,54263,home,216,20250510
6.0,3,0,0,3,7,0,24,21,112,55633,away,217,20250510
0.667,1,1,1,0,0,0,3,3,11,66609,away,217,20250510
0.0,2,1,1,0,0,0,2,2,5,65665,away,217,20250510
1.0,2,1,1,1,3,1,6,5,33,63342,away,217,20250510
1.333,1,1,1,0,0,1,5,5,13,50662,away,217,20250510
5.667,2,2,1,2,7,0,21,17,96,54833,home,217,20250510
0.333,0,0,0,0,0,0,1,1,5,68092,home,217,20250510
1.0,0,0,0,0,1,0,3,3,9,68043,home,217,20250510
1.0,0,2,0,2,0,0,7,3,22,73211,home,217,20250510
1.0,1,1,1,2,0,0,6,2,24,53892,home,217,20250510
3.0,8,5,5,1,1,2,17,16,71,67539,away,218,20250510
1.333,0,0,0,1,1,0,5,4,23,65522,away,218,20250510
0.667,0,0,0,1,1,0,3,2,17,54537,away,218,20250510
0.667,2,0,0,0,0,0,4,4,11,76430,away,218,20250510
0.333,1,0,0,0,1,0,2,2,8,62363,away,218,20250510
0.0,0,0,0,1,0,0,1,0,5,51594,away,218,20250510
1.667,1,0,0,0,1,0,6,6,23,68242,away,218,20250510
1.333,1,0,0,0,1,0,5,5,16,62528,away,218,20250510
4.667,11,8,6,2,3,1,26,23,93,64001,home,218,20250510
1.333,1,0,0,0,1,0,5,5,20,65048,home,218,20250510
1.0,1,0,0,0,1,0,4,4,16,73117,home,218,20250510
1.0,2,0,0,0,0,0,4,4,9,69041,home,218,20250510
1.0,1,0,0,0,1,0,4,4,22,67419,home,218,20250510
5.0,7,4,4,0,3,2,22,19,85,55138,away,220,20250511
1.0,0,0,0,0,2,0,3,3,13,53139,away,220,20250511
1.0,0,0,0,1,1,0,3,2,18,68419,away,220,20250511
1.0,0,0,0,1,0,0,4,3,16,77263,away,220,20250511
1.0,1,0,0,0,1,0,3,3,8,63950,away,220,20250511
5.333,4,3,2,3,4,0,22,18,94,65320,home,220,20250511
1.333,2,2,2,0,1,0,6,5,22,62360,home,220,20250511
0.333,1,2,2,2,0,0,4,2,25,77446,home,220,20250511
0.667,1,0,0,2,0,0,5,3,16,55455,home,220,20250511
1.333,0,0,0,0,1,0,4,4,11,53455,home,220,20250511
8.0,1,0,0,2,9,0,26,24,93,54755,away,221,20250511
1.0,0,0,0,0,1,0,3,3,12,63765,away,221,20250511
5.0,5,5,4,4,4,1,25,21,99,54319,home,221,20250511
1.0,2,0,0,0,0,0,5,5,10,55301,home,221,20250511
2.0,0,0,0,0,3,0,6,6,22,67365,home,221,20250511
1.0,4,3,3,1,2,0,8,7,26,55300,home,221,20250511
5.0,4,4,1,3,0,0,23,20,93,55912,away,222,20250511
1.0,1,1,1,2,1,0,6,3,22,64580,away,222,20250511
3.0,2,0,0,0,2,0,11,11,38,69969,away,222,20250511
2.333,3,8,8,7,1,0,16,8,65,55257,home,222,20250511
2.667,5,1,1,0,1,0,13,13,51,68249,home,222,20250511
3.0,5,2,2,1,1,0,16,13,41,68830,home,222,20250511
1.0,0,0,0,0,0,0,3,3,9,68200,home,222,20250511
5.0,5,2,2,2,3,0,21,19,93,66920,away,225,20250511
1.0,1,0,0,0,1,0,4,4,16,52995,away,225,20250511
1.0,0,0,0,1,0,0,4,3,17,67954,away,225,20250511
1.0,0,0,0,0,0,0,3,3,14,64995,away,225,20250511
1.0,1,0,0,1,2,0,5,4,20,65949,away,225,20250511
2.333,5,4,4,2,1,1,14,12,51,53259,home,225,20250511
3.667,2,1,1,1,1,0,14,13,58,55267,home,225,20250511
0.333,1,0,0,0,0,0,2,1,5,72523,home,225,20250511
0.667,0,0,0,0,1,0,2,2,11,67266,home,225,20250511
1.0,1,0,0,0,0,0,4,3,12,52206,home,225,20250511
1.0,0,0,0,0,2,0,3,3,18,54263,home,225,20250511
4.0,8,7,7,2,4,0,21,17,82,54640,away,223,20250511
1.0,1,1,1,1,1,0,5,3,20,76225,away,223,20250511
1.0,1,0,0,2,0,0,5,3,26,69620,away,223,20250511
0.0,2,0,0,0,0,0,2,2,6,68619,away,223,20250511
2.0,0,0,0,1,1,0,6,5,29,50641,away,223,20250511
5.0,4,3,2,4,3,1,24,20,93,55855,home,223,20250511
0.667,1,1,1,1,1,0,4,3,14,68092,home,223,20250511
0.333,1,0,0,0,1,0,2,2,8,68043,home,223,20250511
2.0,1,0,0,1,0,0,7,6,25,73211,home,223,20250511
1.0,0,0,0,0,0,0,3,3,14,51897,home,223,20250511
5.333,3,3,3,2,5,0,21,18,79,77637,away,226,20250511
0.0,2,2,2,1,0,0,3,2,10,66609,away,226,20250511
0.0,0,0,0,2,0,0,2,0,9,52639,away,226,20250511
0.667,0,0,0,0,1,0,2,2,9,65665,away,226,20250511
1.0,0,0,0,2,0,0,5,3,21,69516,away,226,20250511
1.0,0,0,0,0,0,0,3,3,7,76225,away,226,20250511
7.0,1,1,1,1,7,1,25,24,96,77829,home,226,20250511
1.0,0,0,0,1,0,0,4,3,15,53892,home,226,20250511
1.0,0,0,0,1,0,0,4,3,8,51867,home,226,20250511
6.333,4,1,0,1,8,0,24,23,102,64021,away,224,20250511
0.333,0,0,0,0,1,0,1,1,8,54537,away,224,20250511
0.333,0,0,0,0,1,0,1,1,4,65522,away,224,20250511
1.0,1,0,0,0,1,0,4,4,15,68242,away,224,20250511
1.0,1,0,0,0,0,0,4,4,13,76430,away,224,20250511
5.0,6,4,4,5,2,1,25,19,93,69032,home,224,20250511
1.0,1,1,1,2,0,0,6,3,25,65048,home,224,20250511
1.0,0,0,0,0,1,0,3,3,11,68896,home,224,20250511
1.0,1,0,0,0,0,0,3,2,8,69054,home,224,20250511
1.0,2,1,1,1,0,0,5,4,23,79140,home,224,20250511
6.0,5,1,1,3,5,0,26,23,104,52530,away,227,20250511
1.0,0,0,0,1,1,0,5,4,25,69594,away,227,20250511
0.667,0,0,0,0,0,0,1,1,4,51594,away,227,20250511
0.333,0,0,0,0,0,0,1,1,5,76430,away,227,20250511
1.0,0,0,0,2,1,0,5,3,23,62528,away,227,20250511
5.667,3,1,1,7,3,0,26,19,96,50859,home,227,20250511
1.333,0,0,0,3,2,0,7,4,36,54063,home,227,20250511
1.0,0,0,0,1,0,0,4,2,18,69041,home,227,20250511
1.0,0,0,0,0,1,0,3,3,17,52060,home,227,20250511
4.0,7,6,6,3,1,3,22,19,89,69360,away,228,20250513
1.0,1,0,0,0,1,0,3,3,13,67116,away,228,20250513
1.0,0,0,0,0,1,0,3,3,16,76118,away,228,20250513
1.0,1,1,1,0,1,1,4,4,14,55301,away,228,20250513
0.667,2,2,2,1,1,0,5,4,28,55396,away,228,20250513
0.333,1,0,0,1,0,0,3,2,17,67365,away,228,20250513
5.333,8,5,5,2,7,1,26,24,92,55146,home,228,20250513
0.333,2,1,1,1,0,0,4,3,11,68419,home,228,20250513
1.333,0,0,0,0,1,0,4,4,22,75867,home,228,20250513
1.0,0,0,0,1,1,0,4,3,20,63145,home,228,20250513
1.0,2,0,0,1,1,0,6,5,22,53139,home,228,20250513
6.0,4,2,2,1,10,1,23,22,100,55903,away,229,20250513
0.667,0,0,0,2,0,0,4,2,19,67954,away,229,20250513
0.333,3,4,4,2,1,0,6,4,15,64995,away,229,20250513
1.0,2,0,0,0,0,0,4,4,8,64580,away,229,20250513
6.0,4,2,2,1,2,1,22,21,80,62869,home,229,20250513
1.0,2,1,1,0,0,0,5,4,18,73211,home,229,20250513
1.0,1,0,0,1,2,0,5,4,17,53892,home,229,20250513
1.0,0,0,0,0,1,0,3,3,10,51897,home,229,20250513
6.0,7,3,3,2,4,0,26,24,108,55536,away,230,20250513
1.0,0,0,0,0,2,0,3,3,13,69594,away,230,20250513
0.0,1,1,1,0,0,0,1,1,7,65522,away,230,20250513
0.0,0,0,0,1,0,0,1,0,5,51594,away,230,20250513
1.0,0,0,0,2,1,0,4,2,17,76430,away,230,20250513
5.333,4,1,0,2,1,0,23,21,87,69745,home,230,20250513
1.333,1,0,0,0,0,0,5,5,14,66609,home,230,20250513
0.333,0,0,0,0,0,0,1,1,2,65665,home,230,20250513
1.0,1,0,0,1,0,0,4,3,15,63342,home,230,20250513
