AB,R,H,RBI,HR,BB,SO,SB,player_id,team,game_id,date
0,0,0,0,0,0,0,0,55438,home,344,20250607
4,0,0,0,0,0,0,0,74540,home,344,20250607
1,0,0,0,0,0,1,0,65132,home,344,20250607
5,1,1,1,1,0,1,0,62234,home,344,20250607
3,0,1,0,0,1,0,0,66409,home,344,20250607
4,1,0,0,0,0,2,0,52430,home,344,20250607
4,1,1,0,0,0,1,1,69418,home,344,20250607
3,0,0,0,0,1,1,0,50854,away,345,20250607
4,1,1,0,0,0,1,0,53827,away,345,20250607
4,0,1,0,0,0,3,0,75847,away,345,20250607
3,0,0,0,0,0,1,0,62895,away,345,20250607
4,1,3,1,0,0,1,1,67893,away,345,20250607
4,0,2,0,0,0,2,0,51868,away,345,20250607
2,0,0,0,0,0,0,0,79456,away,345,20250607
1,0,0,0,0,0,1,0,60558,away,345,20250607
3,0,0,0,0,0,1,1,54812,away,345,20250607
1,0,0,0,0,0,0,0,68868,away,345,20250607
4,0,1,1,0,0,1,0,66917,away,345,20250607
5,0,1,0,0,0,1,0,64166,home,345,20250607
2,0,0,0,0,0,1,0,50054,home,345,20250607
1,1,1,0,0,1,0,0,68504,home,345,20250607
3,1,0,0,0,1,3,0,52001,home,345,20250607
0,0,0,0,0,0,0,0,51007,home,345,20250607
4,0,0,0,0,0,3,0,67025,home,345,20250607
4,0,1,0,0,0,2,0,78548,home,345,20250607
3,0,2,1,0,0,1,0,67644,home,345,20250607
1,1,0,0,0,0,1,0,66706,home,345,20250607
4,0,3,1,0,0,0,0,79240,home,345,20250607
3,0,1,1,0,0,1,0,64504,home,345,20250607
2,0,0,0,0,0,0,0,51003,home,345,20250607
2,0,1,0,0,0,0,0,79402,home,345,20250607
4,0,0,0,0,1,1,0,55734,away,346,20250607
5,1,2,0,0,0,2,1,62700,away,346,20250607
4,0,2,0,0,1,1,0,53764,away,346,20250607
0,1,0,0,0,0,0,0,52704,away,346,20250607
5,0,0,0,0,0,2,0,79192,away,346,20250607
5,1,2,2,0,0,1,0,66657,away,346,20250607
5,0,1,0,0,0,3,0,69737,away,346,20250607
2,0,1,0,0,0,0,0,50707,away,346,20250607
1,0,0,0,0,0,0,0,68700,away,346,20250607
4,0,1,1,0,0,1,0,78288,away,346,20250607
2,0,0,0,0,0,1,0,54795,away,346,20250607
1,0,0,0,0,0,0,0,79608,away,346,20250607
1,0,0,0,0,0,1,0,65703,away,346,20250607
5,0,2,0,0,0,1,0,64646,home,346,20250607
4,0,0,0,0,0,2,0,52667,home,346,20250607
0,0,0,0,0,0,0,0,50600,home,346,20250607
2,1,0,0,0,2,0,0,55645,home,346,20250607
3,0,1,0,0,2,1,0,72443,home,346,20250607
4,0,0,1,0,1,2,0,69636,home,346,20250607
3,0,0,0,0,0,2,0,65610,home,346,20250607
1,0,0,0,0,0,1,0,66614,home,346,20250607
1,0,0,0,0,0,1,0,67610,home,346,20250607
1,1,0,0,0,2,0,0,65653,home,346,20250607
2,0,0,0,0,0,1,0,61353,home,346,20250607
1,0,0,0,0,1,0,0,78122,home,346,20250607
0,0,0,0,0,1,0,0,68646,home,346,20250607
5,0,0,0,0,0,0,0,66606,home,346,20250607
4,0,1,0,0,0,0,0,65207,away,347,20250607
4,0,0,0,0,0,1,0,76290,away,347,20250607
3,0,0,0,0,0,0,0,53123,away,347,20250607
3,0,0,0,0,0,0,0,69102,away,347,20250607
3,0,0,0,0,0,1,0,79365,away,347,20250607
3,0,1,0,0,0,0,0,68119,away,347,20250607
2,0,0,0,0,0,0,0,69100,away,347,20250607
1,0,0,0,0,0,1,0,51100,away,347,20250607
3,1,1,0,0,0,2,0,54156,away,347,20250607
3,0,1,0,0,0,1,0,62415,away,347,20250607
4,0,2,2,0,0,0,0,65357,home,347,20250607
4,1,2,0,0,0,0,0,76267,home,347,20250607
3,0,0,0,0,1,0,0,50167,home,347,20250607
4,0,1,1,0,0,1,0,64340,home,347,20250607
2,0,0,0,0,1,1,0,54307,home,347,20250607
1,0,0,0,0,0,0,0,50357,home,347,20250607
2,0,0,0,0,1,0,0,66838,home,347,20250607
0,0,0,0,0,0,0,0,50304,home,347,20250607
2,2,2,0,0,0,0,0,62332,home,347,20250607
3,1,1,1,0,0,0,0,55392,home,347,20250607
0,0,0,0,0,0,0,0,78756,home,347,20250607
2,0,0,0,0,0,0,0,54394,home,347,20250607
0,0,0,0,0,0,0,0,69045,home,347,20250607
1,0,0,0,0,0,1,0,55370,home,347,20250607
0,0,0,0,0,0,0,0,52330,home,347,20250607
4,3,3,1,0,1,0,0,65207,away,348,20250608
4,1,2,3,1,0,0,0,76290,away,348,20250608
1,0,0,0,0,0,1,0,68110,away,348,20250608
4,0,1,1,0,0,1,0,53123,away,348,20250608
1,1,0,0,0,0,1,0,51100,away,348,20250608
4,1,1,2,1,1,1,0,69102,away,348,20250608
4,0,1,0,0,1,1,0,68119,away,348,20250608
4,0,0,0,0,1,0,0,69100,away,348,20250608
4,1,1,0,0,0,2,0,52154,away,348,20250608
0,0,0,0,0,0,0,0,79365,away,348,20250608
2,0,0,0,0,0,1,0,54156,away,348,20250608
2,0,0,0,0,0,0,0,79109,away,348,20250608
3,0,0,0,0,0,1,0,62415,away,348,20250608
1,0,1,0,0,0,0,0,52103,away,348,20250608
4,0,0,0,0,0,0,0,65357,home,348,20250608
1,0,1,1,0,0,0,0,78756,home,348,20250608
5,0,0,0,0,0,1,0,76267,home,348,20250608
3,0,1,0,0,0,1,0,50167,home,348,20250608
0,0,0,0,0,0,0,0,50357,home,348,20250608
3,0,2,0,0,1,0,0,64340,home,348,20250608
4,0,0,0,0,0,0,0,53312,home,348,20250608
2,0,0,0,0,0,0,0,52305,home,348,20250608
2,1,2,1,1,0,0,0,54307,home,348,20250608
2,0,0,0,0,0,1,0,55392,home,348,20250608
1,0,0,0,0,0,1,0,66838,home,348,20250608
0,1,0,0,0,1,0,0,50304,home,348,20250608
3,0,1,0,0,1,2,0,55370,home,348,20250608
4,0,0,0,0,0,0,0,54394,home,348,20250608
3,1,1,1,0,2,0,1,68507,away,349,20250608
3,0,0,0,0,0,2,0,52568,away,349,20250608
0,0,0,0,0,1,0,0,69517,away,349,20250608
0,1,0,0,0,0,0,0,54598,away,349,20250608
1,0,0,0,0,0,1,0,62802,away,349,20250608
4,0,2,0,0,0,0,1,54529,away,349,20250608
4,0,1,1,0,0,2,0,78513,away,349,20250608
4,0,0,0,0,0,0,0,50150,away,349,20250608
4,0,0,0,0,0,3,0,68205,away,349,20250608
4,1,2,0,0,0,1,0,60523,away,349,20250608
3,1,1,1,0,1,0,1,52504,away,349,20250608
3,0,1,0,0,0,1,0,68518,away,349,20250608
4,0,1,1,0,1,0,0,67207,home,349,20250608
3,0,0,0,0,0,1,0,69238,home,349,20250608
1,0,0,0,0,0,0,0,52267,home,349,20250608
4,0,0,0,0,0,1,0,76232,home,349,20250608
2,1,1,0,0,2,0,1,78224,home,349,20250608
4,0,1,1,0,0,0,0,66112,home,349,20250608
3,1,1,0,0,0,0,0,55252,home,349,20250608
1,0,0,0,0,0,0,0,55208,home,349,20250608
0,0,0,0,0,0,0,0,55224,home,349,20250608
2,0,0,0,0,0,0,0,79231,home,349,20250608
2,0,1,0,0,0,1,0,53554,home,349,20250608
2,0,0,0,0,0,1,0,64468,home,349,20250608
2,0,1,0,0,0,0,0,63257,home,349,20250608
3,0,0,0,0,0,1,0,54205,home,349,20250608
1,0,0,0,0,0,0,0,54219,home,349,20250608
3,0,0,0,0,0,1,0,69992,away,350,20250608
1,0,0,0,0,0,0,0,68904,away,350,20250608
3,0,1,0,0,1,0,0,51907,away,350,20250608
4,0,0,0,0,0,0,0,62907,away,350,20250608
2,0,0,0,0,1,0,0,54944,away,350,20250608
2,0,0,0,0,0,0,0,77532,away,350,20250608
1,0,0,0,0,0,0,0,79215,away,350,20250608
3,0,0,0,0,0,2,0,63963,away,350,20250608
2,0,0,0,0,0,1,0,64101,away,350,20250608
1,0,0,0,0,0,0,0,67905,away,350,20250608
3,0,1,0,0,0,1,0,51344,away,350,20250608
1,0,0,0,0,0,0,0,51903,away,350,20250608
1,0,0,0,0,0,1,0,68912,away,350,20250608
3,1,0,0,0,1,0,1,50458,home,350,20250608
3,0,0,0,0,0,2,0,62234,home,350,20250608
3,0,1,0,0,0,2,0,62404,home,350,20250608
3,0,0,1,0,0,0,0,54400,home,350,20250608
3,0,0,0,0,0,2,0,52430,home,350,20250608
0,0,0,0,0,0,0,0,65586,home,350,20250608
2,0,0,0,0,0,1,1,52415,home,350,20250608
2,0,0,0,0,1,0,0,75125,home,350,20250608
0,0,0,0,0,0,0,0,55438,home,350,20250608
3,0,0,0,0,0,0,0,65132,home,350,20250608
1,0,0,0,0,1,1,0,66409,home,350,20250608
1,0,0,0,0,0,0,0,65040,home,350,20250608
0,0,0,0,0,0,0,0,69418,home,350,20250608
3,0,0,0,0,1,0,1,50854,away,351,20250608
5,0,0,0,0,0,1,0,53827,away,351,20250608
3,0,0,0,0,1,1,0,75847,away,351,20250608
4,0,0,0,0,0,0,0,62895,away,351,20250608
0,0,0,0,0,0,0,0,62934,away,351,20250608
4,1,2,0,0,0,0,0,51868,away,351,20250608
0,0,0,0,0,0,0,0,60558,away,351,20250608
3,1,2,1,0,1,0,0,67893,away,351,20250608
4,0,1,0,0,0,0,0,51865,away,351,20250608
4,0,0,0,0,0,0,0,66917,away,351,20250608
3,1,1,1,1,1,1,0,52804,away,351,20250608
4,0,1,0,0,0,1,0,64166,home,351,20250608
4,0,1,0,0,0,0,0,68504,home,351,20250608
4,0,0,0,0,0,0,0,79240,home,351,20250608
3,0,0,0,0,1,0,0,67025,home,351,20250608
3,0,0,0,0,0,1,0,67644,home,351,20250608
1,0,0,0,0,0,0,0,78548,home,351,20250608
4,1,1,1,1,0,1,0,79402,home,351,20250608
3,1,1,0,0,0,0,0,66706,home,351,20250608
1,0,0,0,0,0,1,0,52001,home,351,20250608
2,0,1,0,0,1,1,0,51003,home,351,20250608
3,0,1,1,0,0,1,0,68089,home,351,20250608
4,0,2,3,0,0,1,0,55734,away,352,20250608
5,1,1,0,0,0,0,0,62700,away,352,20250608
6,1,2,0,0,0,0,1,53764,away,352,20250608
4,1,0,1,0,0,1,0,69737,away,352,20250608
4,0,1,0,0,0,1,0,79192,away,352,20250608
0,0,0,0,0,0,0,0,66704,away,352,20250608
4,0,2,2,0,1,0,0,66657,away,352,20250608
5,1,3,0,0,0,1,0,79608,away,352,20250608
4,1,3,0,0,0,0,0,78288,away,352,20250608
0,1,0,0,0,0,0,0,68700,away,352,20250608
0,0,0,0,0,1,0,0,76812,away,352,20250608
2,0,0,0,0,0,1,0,54795,away,352,20250608
1,0,1,0,0,0,0,0,50707,away,352,20250608
0,0,0,0,0,0,0,0,52704,away,352,20250608
0,0,0,0,0,0,0,0,65703,away,352,20250608
5,1,3,0,0,0,1,0,52667,home,352,20250608
5,0,0,0,0,0,1,0,64646,home,352,20250608
4,1,1,2,1,0,2,0,69636,home,352,20250608
3,1,1,0,0,1,2,0,72443,home,352,20250608
4,0,0,0,0,1,4,0,55645,home,352,20250608
0,0,0,0,0,0,0,0,66614,home,352,20250608
5,3,2,0,0,0,0,0,66606,home,352,20250608
1,0,1,0,0,0,0,0,67610,home,352,20250608
3,1,2,3,1,0,0,0,65610,home,352,20250608
1,0,0,0,0,0,0,0,50600,home,352,20250608
1,0,0,0,0,0,0,0,78122,home,352,20250608
3,0,1,0,0,0,1,0,68646,home,352,20250608
3,0,0,0,0,0,1,0,65653,home,352,20250608
2,0,0,0,0,0,0,0,61353,home,352,20250608
5,1,2,1,0,0,0,1,50854,away,353,20250610
5,1,3,2,0,0,1,1,62934,away,353,20250610
3,0,0,0,0,1,2,0,75847,away,353,20250610
5,0,0,0,0,0,1,0,51868,away,353,20250610
0,0,0,0,0,0,0,0,60558,away,353,20250610
4,1,2,1,0,1,0,0,53827,away,353,20250610
4,0,0,0,0,1,0,0,67893,away,353,20250610
5,0,3,0,0,0,0,0,51865,away,353,20250610
5,1,1,0,0,0,1,0,52804,away,353,20250610
3,1,2,1,0,1,0,0,66917,away,353,20250610
1,1,0,0,0,0,0,1,54812,away,353,20250610
5,1,1,0,0,0,0,0,65207,home,353,20250610
4,0,0,0,0,0,1,0,76290,home,353,20250610
4,0,0,0,0,0,1,0,53123,home,353,20250610
2,0,0,0,0,2,0,0,69102,home,353,20250610
3,0,0,0,0,1,1,0,79365,home,353,20250610
0,0,0,0,0,0,0,0,52154,home,353,20250610
3,0,1,1,0,1,0,0,68119,home,353,20250610
0,0,0,0,0,0,0,0,68110,home,353,20250610
2,0,0,0,0,1,0,0,69100,home,353,20250610
1,0,0,0,0,0,1,0,51100,home,353,20250610
2,0,0,0,0,0,0,0,66162,home,353,20250610
2,0,1,0,0,0,1,0,67504,home,353,20250610
2,1,0,0,0,2,1,0,62415,home,353,20250610
4,1,2,0,0,0,0,0,68507,away,354,20250610
1,0,0,0,0,0,1,0,52504,away,354,20250610
3,1,0,0,0,2,1,0,69517,away,354,20250610
4,0,2,3,0,0,0,0,54529,away,354,20250610
0,0,0,0,0,0,0,0,55506,away,354,20250610
4,0,0,0,0,0,2,0,78513,away,354,20250610
0,0,0,0,0,0,0,0,50608,away,354,20250610
3,0,0,0,0,0,2,0,60523,away,354,20250610
1,0,1,0,0,0,0,0,52568,away,354,20250610
3,0,0,0,0,1,0,0,50150,away,354,20250610
3,0,1,0,0,1,0,0,77564,away,354,20250610
3,0,1,0,0,0,0,0,68205,away,354,20250610
1,0,0,0,0,0,1,0,62802,away,354,20250610
3,1,1,0,0,0,2,0,68518,away,354,20250610
1,0,1,0,0,0,0,0,51528,away,354,20250610
5,2,3,2,1,0,0,0,64166,home,354,20250610
3,2,1,1,0,1,0,0,79402,home,354,20250610
0,0,0,0,0,0,0,0,55005,home,354,20250610
3,1,2,1,0,1,0,0,52001,home,354,20250610
0,0,0,0,0,0,0,0,51007,home,354,20250610
4,0,1,2,0,0,0,0,67025,home,354,20250610
1,0,1,0,0,0,0,0,66706,home,354,20250610
4,1,1,0,0,0,1,0,78548,home,354,20250610
1,0,0,0,0,0,0,0,68089,home,354,20250610
4,2,2,0,0,1,1,0,67644,home,354,20250610
4,0,2,0,0,0,0,0,79240,home,354,20250610
1,0,1,0,0,0,0,0,51003,home,354,20250610
5,2,2,2,1,0,0,0,68504,home,354,20250610
4,2,2,1,0,0,1,0,64504,home,354,20250610
4,0,0,0,0,1,0,0,50458,away,355,20250610
5,0,0,0,0,0,1,0,62404,away,355,20250610
0,0,0,0,0,0,0,0,66409,away,355,20250610
4,1,2,0,0,1,0,0,54400,away,355,20250610
3,2,0,0,0,1,0,1,52430,away,355,20250610
1,0,0,0,0,0,1,0,65586,away,355,20250610
2,1,0,0,0,1,1,0,65132,away,355,20250610
3,0,1,0,0,0,0,0,65040,away,355,20250610
1,1,1,1,0,0,0,0,69418,away,355,20250610
4,1,1,1,1,0,0,0,75125,away,355,20250610
3,0,2,0,0,0,0,0,62234,away,355,20250610
0,1,0,0,0,1,0,1,54408,away,355,20250610
4,1,1,4,1,0,1,0,52415,away,355,20250610
4,0,1,0,0,0,0,0,52667,home,355,20250610
3,0,0,0,0,0,1,0,64646,home,355,20250610
1,0,0,0,0,0,1,0,66614,home,355,20250610
4,0,0,0,0,0,3,0,69636,home,355,20250610
2,0,0,0,0,1,0,0,72443,home,355,20250610
1,0,1,0,0,0,0,0,61353,home,355,20250610
3,0,1,0,0,0,1,0,55645,home,355,20250610
1,0,0,0,0,0,0,0,50600,home,355,20250610
4,0,1,0,0,0,2,0,65610,home,355,20250610
4,0,0,0,0,0,1,0,66606,home,355,20250610
1,0,0,0,0,1,0,0,78122,home,355,20250610
2,0,0,0,0,0,1,0,68646,home,355,20250610
2,0,0,0,0,1,1,0,64560,home,355,20250610
0,0,0,0,0,0,0,0,65653,home,355,20250610
4,1,1,0,0,2,1,0,63963,away,356,20250610
5,0,0,0,0,0,0,0,51907,away,356,20250610
6,1,2,0,0,0,0,1,62907,away,356,20250610
5,0,3,2,0,1,1,0,54944,away,356,20250610
0,0,0,0,0,0,0,0,50902,away,356,20250610
2,0,0,0,0,0,0,0,79215,away,356,20250610
1,0,0,0,0,0,0,0,64101,away,356,20250610
1,0,0,0,0,0,0,0,68904,away,356,20250610
1,0,0,0,0,1,0,1,69992,away,356,20250610
5,0,3,0,0,0,0,0,77532,away,356,20250610
5,0,1,0,0,0,2,1,67905,away,356,20250610
4,0,0,0,0,1,3,0,68912,away,356,20250610
5,0,2,0,0,0,0,0,51344,away,356,20250610
5,1,1,0,0,0,3,0,65357,home,356,20250610
5,1,2,1,1,0,0,0,64340,home,356,20250610
5,0,1,1,0,0,0,0,50167,home,356,20250610
5,0,2,0,0,0,2,0,66838,home,356,20250610
4,0,0,0,0,0,0,0,53312,home,356,20250610
1,0,0,0,0,0,0,0,62332,home,356,20250610
5,0,2,0,0,0,2,0,52305,home,356,20250610
3,0,1,0,0,1,0,0,54394,home,356,20250610
2,0,0,0,0,0,0,0,55370,home,356,20250610
3,0,0,0,0,0,0,0,76267,home,356,20250610
3,0,0,0,0,0,1,0,78756,home,356,20250610
1,0,0,0,0,0,1,0,54307,home,356,20250610
0,0,0,0,0,0,0,0,50304,home,356,20250610
3,0,0,0,0,0,2,0,79231,away,357,20250610
1,0,0,0,0,0,1,0,69238,away,357,20250610
4,0,0,0,0,0,1,0,55208,away,357,20250610
3,0,1,0,0,0,1,0,76232,away,357,20250610
1,1,1,0,0,0,0,0,54219,away,357,20250610
2,0,0,0,0,1,1,0,78224,away,357,20250610
1,1,1,0,0,0,0,0,52267,away,357,20250610
3,0,0,1,0,0,1,0,63257,away,357,20250610
4,0,1,0,0,0,2,0,67207,away,357,20250610
3,0,0,0,0,1,2,0,53554,away,357,20250610
4,0,0,0,0,0,1,0,55252,away,357,20250610
3,0,1,0,0,0,0,0,55224,away,357,20250610
4,0,0,0,0,0,2,0,79608,home,357,20250610
3,0,0,0,0,1,1,0,62700,home,357,20250610
4,1,2,0,0,0,0,0,53764,home,357,20250610
4,1,1,1,0,0,1,0,69737,home,357,20250610
2,1,0,0,0,1,1,0,79192,home,357,20250610
0,0,0,0,0,0,0,0,66704,home,357,20250610
2,0,0,0,0,0,1,0,66657,home,357,20250610
1,0,1,2,0,0,0,0,50707,home,357,20250610
1,1,0,0,0,0,0,0,52704,home,357,20250610
3,2,2,0,0,0,0,0,68700,home,357,20250610
2,0,1,0,0,0,0,0,76812,home,357,20250610
3,0,1,1,0,0,1,0,54795,home,357,20250610
5,1,1,0,0,0,1,0,50854,away,358,20250611
5,1,3,0,0,0,0,0,53827,away,358,20250611
4,0,0,0,0,0,3,0,75847,away,358,20250611
5,1,3,0,0,0,1,0,62895,away,358,20250611
0,0,0,0,0,0,0,0,62934,away,358,20250611
4,0,2,2,0,0,1,0,51868,away,358,20250611
1,0,0,0,0,0,0,0,51865,away,358,20250611
3,1,0,0,0,1,0,0,67893,away,358,20250611
3,0,0,0,0,0,1,0,79456,away,358,20250611
1,0,1,1,0,0,0,0,60558,away,358,20250611
2,0,1,1,0,2,0,2,54812,away,358,20250611
3,0,0,0,0,0,1,0,66917,away,358,20250611
1,0,0,0,0,0,0,0,68868,away,358,20250611
0,0,0,0,0,0,0,0,52804,away,358,20250611
4,0,1,1,0,0,0,1,65207,home,358,20250611
3,1,1,1,0,1,2,0,76290,home,358,20250611
4,1,1,2,1,0,1,0,53123,home,358,20250611
3,1,0,0,0,1,0,0,69102,home,358,20250611
4,0,1,0,0,0,0,0,68119,home,358,20250611
4,0,0,0,0,0,0,0,52154,home,358,20250611
3,1,2,1,0,1,0,1,69100,home,358,20250611
2,1,1,1,0,0,0,0,51100,home,358,20250611
1,0,0,0,0,0,0,0,79365,home,358,20250611
1,0,0,0,0,0,1,0,67504,home,358,20250611
3,1,1,0,0,1,1,1,62415,home,358,20250611
4,1,0,0,0,1,1,0,68507,away,359,20250611
4,0,1,1,0,1,0,0,69517,away,359,20250611
4,0,3,2,0,1,0,0,54529,away,359,20250611
5,0,2,1,0,0,0,0,78513,away,359,20250611
0,0,0,0,0,0,0,0,51528,away,359,20250611
5,0,2,0,0,0,1,0,77564,away,359,20250611
4,1,1,0,0,1,0,1,68205,away,359,20250611
4,0,0,0,0,0,2,0,60523,away,359,20250611
4,1,1,0,0,0,3,0,52568,away,359,20250611
0,0,0,0,0,0,0,0,62802,away,359,20250611
2,0,0,0,0,2,0,0,68518,away,359,20250611
0,1,0,0,0,0,0,0,52504,away,359,20250611
5,0,2,2,0,0,1,0,64166,home,359,20250611
5,0,1,0,0,0,1,1,79402,home,359,20250611
4,0,2,0,0,0,2,1,52001,home,359,20250611
4,0,0,0,0,0,1,0,78548,home,359,20250611
4,1,1,0,0,0,1,0,67025,home,359,20250611
2,1,0,0,0,1,1,0,79240,home,359,20250611
3,0,1,0,0,0,2,0,68504,home,359,20250611
1,0,0,0,0,0,1,0,51003,home,359,20250611
3,0,0,0,0,0,1,0,64504,home,359,20250611
1,0,0,0,0,0,0,0,66706,home,359,20250611
3,1,1,1,0,0,0,0,68089,home,359,20250611
1,0,1,0,0,0,0,0,67644,home,359,20250611
0,0,0,0,0,0,0,0,50092,home,359,20250611
3,1,1,0,0,0,0,0,50458,away,360,20250611
2,0,0,0,0,0,1,0,69418,away,360,20250611
5,1,4,1,0,0,0,0,62404,away,360,20250611
5,0,2,0,0,0,0,0,54400,away,360,20250611
5,0,2,2,0,0,3,0,52430,away,360,20250611
4,0,0,0,0,0,3,0,75125,away,360,20250611
1,0,0,0,0,0,0,0,55438,away,360,20250611
3,0,1,0,0,0,0,1,65040,away,360,20250611
1,0,0,0,0,0,0,0,74540,away,360,20250611
3,0,0,0,0,0,1,0,52415,away,360,20250611
1,0,0,0,0,0,0,0,65586,away,360,20250611
2,0,0,0,0,1,1,0,65132,away,360,20250611
1,0,0,0,0,0,0,0,66409,away,360,20250611
4,1,2,0,0,0,0,0,54408,away,360,20250611
4,0,0,0,0,0,1,0,52667,home,360,20250611
1,0,0,0,0,0,1,0,50600,home,360,20250611
3,0,0,0,0,1,1,0,64560,home,360,20250611
3,0,0,0,0,1,1,0,69636,home,360,20250611
4,0,1,0,0,0,0,0,72443,home,360,20250611
0,0,0,0,0,0,0,0,61353,home,360,20250611
4,2,1,1,1,0,0,0,55645,home,360,20250611
3,2,2,0,0,1,1,0,64646,home,360,20250611
2,0,0,0,0,0,1,0,66606,home,360,20250611
1,1,0,0,0,0,0,0,65610,home,360,20250611
1,0,0,0,0,0,0,0,66614,home,360,20250611
2,1,1,2,0,1,0,0,78122,home,360,20250611
4,0,2,2,0,0,0,0,65653,home,360,20250611
2,1,0,0,0,2,0,0,63963,away,361,20250611
2,1,1,1,0,0,1,0,67905,away,361,20250611
4,1,3,1,0,1,0,0,51907,away,361,20250611
0,0,0,0,0,0,0,0,69969,away,361,20250611
0,0,0,0,0,0,0,0,68928,away,361,20250611
4,2,2,2,0,0,1,1,62907,away,361,20250611
0,0,0,0,0,0,0,0,50902,away,361,20250611
3,0,1,1,0,0,1,0,54944,away,361,20250611
1,0,0,1,0,0,0,0,79215,away,361,20250611
3,0,1,1,0,1,0,0,77532,away,361,20250611
1,0,0,0,0,0,0,0,64101,away,361,20250611
4,0,1,0,0,1,1,0,68904,away,361,20250611
4,0,0,0,0,0,2,0,51344,away,361,20250611
5,0,0,0,0,0,2,0,68912,away,361,20250611
0,0,0,0,0,0,0,0,51903,away,361,20250611
2,2,0,0,0,2,1,2,69992,away,361,20250611
4,0,0,0,0,0,3,0,65357,home,361,20250611
0,0,0,0,0,0,0,0,55370,home,361,20250611
4,0,1,0,0,0,3,0,64340,home,361,20250611
2,0,1,0,0,1,1,1,50167,home,361,20250611
1,0,0,0,0,0,0,0,52305,home,361,20250611
4,1,1,1,1,0,0,0,76267,home,361,20250611
3,0,0,0,0,0,3,0,54307,home,361,20250611
1,0,0,0,0,0,0,0,66838,home,361,20250611
2,0,0,0,0,0,1,0,54394,home,361,20250611
1,0,0,0,0,0,0,0,50304,home,361,20250611
3,0,0,0,0,0,2,0,50357,home,361,20250611
3,0,0,0,0,0,2,0,53312,home,361,20250611
3,0,0,0,0,0,2,0,55392,home,361,20250611
3,0,1,0,0,1,0,0,67207,away,362,20250611
4,0,1,0,0,0,1,0,55208,away,362,20250611
0,0,0,0,0,0,0,0,64468,away,362,20250611
2,1,1,1,1,1,0,0,76232,away,362,20250611
1,0,0,0,0,0,0,0,54219,away,362,20250611
4,0,1,0,0,0,1,0,78224,away,362,20250611
4,0,1,0,0,0,1,0,52267,away,362,20250611
4,0,0,0,0,0,1,0,69238,away,362,20250611
4,0,1,0,0,0,1,0,50208,away,362,20250611
4,0,1,0,0,0,0,1,55252,away,362,20250611
3,0,0,0,0,0,1,0,53554,away,362,20250611
6,2,2,4,1,0,0,0,68700,home,362,20250611
3,1,1,0,0,1,0,0,50707,home,362,20250611
4,0,2,0,0,0,0,0,53764,home,362,20250611
4,2,2,0,0,1,0,0,69737,home,362,20250611
4,0,2,3,0,0,1,0,79192,home,362,20250611
1,0,1,0,0,0,0,0,79608,home,362,20250611
0,0,0,0,0,0,0,0,52704,home,362,20250611
5,2,2,0,0,0,0,0,66704,home,362,20250611
5,0,2,2,0,0,0,0,65703,home,362,20250611
2,1,0,0,0,2,1,0,78288,home,362,20250611
4,1,1,0,0,0,0,0,54795,home,362,20250611
3,0,0,0,0,1,1,0,50854,away,363,20250612
1,0,0,0,0,0,1,0,62934,away,363,20250612
5,0,2,1,0,0,0,0,53827,away,363,20250612
5,0,0,0,0,0,3,0,75847,away,363,20250612
5,0,1,0,0,0,1,0,62895,away,363,20250612
4,1,1,0,0,0,1,0,51868,away,363,20250612
0,1,0,0,0,1,0,0,68868,away,363,20250612
5,3,4,1,0,0,0,0,67893,away,363,20250612
3,1,3,0,0,2,0,1,54812,away,363,20250612
4,0,2,2,0,0,2,0,51865,away,363,20250612
1,0,0,1,0,0,0,0,79456,away,363,20250612
3,0,0,0,0,0,2,0,66917,away,363,20250612
1,0,0,0,0,0,1,0,60558,away,363,20250612
1,0,0,0,0,0,0,0,52804,away,363,20250612
3,2,2,0,0,1,0,0,65207,home,363,20250612
4,0,1,0,0,0,2,0,76290,home,363,20250612
1,1,1,0,0,0,0,0,52103,home,363,20250612
3,1,2,0,0,2,0,1,53123,home,363,20250612
3,0,0,2,0,1,0,0,69102,home,363,20250612
5,2,2,1,0,0,0,0,68119,home,363,20250612
0,0,0,0,0,0,0,0,69100,home,363,20250612
0,1,0,0,0,0,0,0,68110,home,363,20250612
2,1,1,2,0,0,0,0,79365,home,363,20250612
3,0,1,0,0,0,0,0,52154,home,363,20250612
1,0,0,0,0,0,1,0,67504,home,363,20250612
4,0,1,1,0,0,1,0,51100,home,363,20250612
4,0,4,0,0,0,0,1,62415,home,363,20250612
5,1,3,3,0,1,2,0,68507,away,364,20250612
0,1,0,0,0,0,0,0,55506,away,364,20250612
5,2,2,1,0,1,0,0,69517,away,364,20250612
4,2,1,0,0,2,0,0,54529,away,364,20250612
5,1,1,2,0,1,0,0,78513,away,364,20250612
6,0,1,0,0,0,3,0,77564,away,364,20250612
6,1,2,0,0,0,0,0,68205,away,364,20250612
6,3,5,2,0,0,0,1,50150,away,364,20250612
4,1,1,1,0,1,2,0,52504,away,364,20250612
4,0,1,1,0,0,2,0,68518,away,364,20250612
0,0,0,0,0,0,0,0,52568,away,364,20250612
2,0,0,0,0,0,1,0,51528,away,364,20250612
5,1,2,0,0,1,2,0,64166,home,364,20250612
5,2,4,1,0,1,0,0,79402,home,364,20250612
6,3,3,5,2,0,1,0,52001,home,364,20250612
6,0,2,0,0,0,1,0,78548,home,364,20250612
4,0,0,0,0,1,0,0,79240,home,364,20250612
